"Rk","Gtm","Date","Var.4","Opp","Rslt","PA","AB","R","H","X2B","X3B","HR","RBI","BB","IBB","SO","HBP","SH","SF","ROE","GDP","SB","CS","BA","OBP","SLG","OPS","LOB","X.","Thr","Opp..Starter..GmeSc.","Team","Field"
72,72,"Jun 19","","DET","W,6-2",36,32,6,10,0,0,3,6,3,0,8,1,0,0,0,1,1,0,0.265,0.334,0.413,0.747,6,"9","R","A.Sanchez(51)","SEA","Home"
73,73,"Jun 20","","DET","W,5-4",41,34,5,9,3,0,2,5,6,0,9,1,0,0,0,1,0,1,0.265,0.335,0.414,0.749,9,"12","R","J.Zimmermann(54)","SEA","Home"
74,74,"Jun 21","","DET","W,7-5",36,33,7,9,2,0,1,7,3,1,12,0,0,0,0,0,0,0,0.265,0.335,0.414,0.75,5,"9","R","J.Verlander(59)","SEA","Home"
75,75,"Jun 22","","DET","W,9-6",35,30,9,8,1,0,2,9,4,0,6,1,0,0,0,1,0,1,0.265,0.336,0.415,0.751,2,"9","L","D.Norris(44)","SEA","Home"
76,76,"Jun 23","","HOU","W,13-3",44,40,13,16,4,0,3,9,3,0,7,1,0,0,0,0,0,0,0.267,0.337,0.42,0.758,7,"10","R","J.Musgrove(4)","SEA","Home"
77,77,"Jun 24","","HOU","L,2-5",36,33,2,7,3,0,0,2,3,0,11,0,0,0,0,1,0,0,0.266,0.337,0.419,0.755,7,"11","R","L.McCullers(63)","SEA","Home"
78,78,"Jun 25","","HOU","L,2-8",38,32,2,5,1,0,0,2,5,0,10,1,0,0,1,0,2,0,0.265,0.336,0.416,0.752,9,"9","R","F.Martes(43)","SEA","Home"
79,79,"Jun 27","","PHI","L,2-8",34,30,2,5,1,0,1,2,4,0,13,0,0,0,0,2,0,0,0.264,0.335,0.415,0.75,5,"9","R","A.Nola(64)","SEA","Home"
80,80,"Jun 28","","PHI","L,4-5",38,36,4,11,1,0,3,4,2,0,7,0,0,0,0,0,2,1,0.264,0.335,0.417,0.752,7,"9","R","M.Leiter(39)","SEA","Home"
81,81,"Jun 30","@","LAA","W,10-0",43,41,10,17,4,0,4,10,1,0,5,1,0,0,0,1,0,0,0.266,0.337,0.422,0.759,6,"11","R","P.Bridwell(31)","SEA","Away"
82,82,"Jul 1","@","LAA","L,0-4",30,29,0,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0.265,0.335,0.419,0.754,3,"10","R","R.Nolasco(88)","SEA","Away"
83,83,"Jul 2","@","LAA","W,5-3",38,33,5,7,1,0,1,5,5,1,7,0,0,0,0,0,0,0,0.264,0.335,0.418,0.753,6,"10","R","J.Chavez(52)","SEA","Away"
84,84,"Jul 3","","KCR","L,1-3",33,31,1,4,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0.263,0.333,0.415,0.748,5,"10","R","I.Kennedy(67)","SEA","Home"
85,85,"Jul 4","","KCR","L,3-7",38,33,3,8,0,0,0,3,4,0,8,1,0,0,1,3,0,0,0.262,0.333,0.413,0.746,8,"13","L","D.Duffy(53)","SEA","Home"
86,86,"Jul 5","","KCR","L,6-9",39,37,6,9,1,0,3,6,2,0,8,0,0,0,0,1,2,0,0.262,0.333,0.414,0.747,3,"10","L","J.Vargas(30)","SEA","Home"
87,87,"Jul 6","","OAK","L,4-7",36,34,4,11,2,1,2,4,1,0,0,1,0,0,0,2,0,1,0.263,0.333,0.417,0.75,5,"9","R","P.Blackburn(58)","SEA","Home"
88,88,"Jul 7","","OAK","W,7-2",35,31,7,11,2,0,1,7,2,0,3,0,0,2,0,2,0,0,0.264,0.333,0.418,0.751,4,"9","L","S.Manaea(51)","SEA","Home"
89,89,"Jul 8","","OAK","L,3-4",35,33,3,7,4,0,1,3,1,0,7,1,0,0,1,2,0,0,0.263,0.333,0.418,0.75,5,"9","R","C.Smith(51)","SEA","Home"
90,90,"Jul 9","","OAK","W,4-0",31,28,4,7,1,0,1,3,3,0,6,0,0,0,0,1,0,1,0.263,0.332,0.418,0.75,3,"9","R","D.Gossett(43)","SEA","Home"
91,91,"Jul 14","@","CHW","W,4-2",39,35,4,10,3,0,1,3,4,0,2,0,0,0,0,2,1,0,0.263,0.333,0.418,0.751,8,"10","R","J.Shields(40)","SEA","Away"
92,92,"Jul 15","@","CHW","W,4-3",34,32,4,6,0,0,2,4,2,0,6,0,0,0,1,1,1,0,0.263,0.332,0.418,0.749,3,"10","R","M.Pelfrey(51)","SEA","Away"
93,93,"Jul 16","@","CHW","W,7-6",44,39,7,10,1,0,3,6,2,1,8,2,0,1,1,1,0,0,0.263,0.332,0.419,0.75,7,"10","L","D.Holland(35)","SEA","Away"
94,94,"Jul 17","@","HOU","W,9-7",45,41,9,11,3,0,4,8,3,0,11,1,0,0,1,1,2,0,0.263,0.332,0.421,0.753,6,"9","R","L.McCullers(36)","SEA","Away"
95,95,"Jul 18","@","HOU","L,2-6",34,33,2,6,1,0,0,2,1,0,10,0,0,0,0,0,2,0,0.262,0.33,0.419,0.75,5,"9","R","B.Peacock(75)","SEA","Away"
96,96,"Jul 19","@","HOU","W,4-1",34,33,4,6,2,0,1,4,1,0,10,0,0,0,1,1,1,0,0.261,0.329,0.418,0.748,3,"9","R","C.Morton(51)","SEA","Away"
97,97,"Jul 20","","NYY","L,1-4",40,37,1,10,3,0,0,1,2,0,9,1,0,0,0,0,0,0,0.261,0.329,0.418,0.747,12,"10","R","L.Severino(66)","SEA","Home"
98,98,"Jul 21","","NYY","L,1-5",37,33,1,7,2,0,0,1,3,0,11,1,0,0,0,1,0,0,0.261,0.329,0.416,0.745,9,"10","L","C.Sabathia(57)","SEA","Home"
99,99,"Jul 22","","NYY","W,6-5",40,37,6,10,1,0,3,6,1,1,10,2,0,0,0,0,0,0,0.261,0.329,0.418,0.747,7,"10","R","M.Tanaka(48)","SEA","Home"
100,100,"Jul 23","","NYY","L,4-6",34,33,4,7,3,0,0,4,1,0,8,0,0,0,0,0,0,1,0.26,0.328,0.417,0.745,3,"10","L","C.Smith(36)","SEA","Home"
101,101,"Jul 24","","BOS","W,4-0",33,30,4,6,2,1,1,4,2,0,7,1,0,0,0,0,0,1,0.26,0.328,0.417,0.744,5,"9","L","E.Rodriguez(44)","SEA","Home"
102,102,"Jul 25","","BOS","W,6-5",55,47,6,10,1,0,2,5,8,0,16,0,0,0,0,1,1,0,0.259,0.328,0.416,0.744,11,"10","L","D.Pomeranz(50)","SEA","Home"
103,103,"Jul 26","","BOS","L,0-4",35,32,0,5,2,0,0,0,2,0,14,1,0,0,0,0,0,0,0.258,0.327,0.414,0.741,8,"9","L","C.Sale(81)","SEA","Home"
104,104,"Jul 28","","NYM","L,5-7",40,32,5,8,1,0,1,4,5,0,8,1,1,1,0,1,0,0,0.258,0.327,0.414,0.741,8,"9","R","R.Montero(38)","SEA","Home"
105,105,"Jul 29","","NYM","W,3-2",33,30,3,9,2,0,0,3,1,0,13,1,0,1,1,1,1,1,0.258,0.327,0.413,0.741,6,"10","R","J.deGrom(61)","SEA","Home"
106,106,"Jul 30","","NYM","W,9-1",40,36,9,12,2,1,2,8,3,0,6,0,0,1,1,0,0,0,0.259,0.328,0.415,0.743,7,"10","R","S.Lugo(36)","SEA","Home"
107,107,"Jul 31","@","TEX","W,6-4",41,35,6,8,3,1,0,5,5,3,7,1,0,0,2,0,0,1,0.259,0.328,0.415,0.743,8,"11","L","C.Hamels(52)","SEA","Away"
108,108,"Aug 1","@","TEX","W,8-7",43,39,8,12,4,0,1,8,3,0,2,1,0,0,1,0,1,0,0.259,0.328,0.416,0.744,8,"9","R","N.Martinez(22)","SEA","Away"
109,109,"Aug 2","@","TEX","L,1-5",37,32,1,6,1,0,0,1,3,0,8,2,0,0,0,1,1,0,0.259,0.328,0.414,0.742,9,"10","R","A.Cashner(60)","SEA","Away"
110,110,"Aug 3","@","KCR","L,4-6",40,36,4,10,2,0,2,4,3,0,6,0,1,0,1,0,3,0,0.259,0.328,0.415,0.743,9,"10","R","T.Cahill(45)","SEA","Away"
111,111,"Aug 4","@","KCR","W,5-2",35,32,5,9,2,1,0,5,1,1,6,0,0,2,0,0,3,1,0.259,0.328,0.415,0.742,3,"9","R","J.Hammel(51)","SEA","Away"
112,112,"Aug 6 (1)","@","KCR","W,8-7",42,39,8,11,1,1,4,7,3,1,9,0,0,0,0,0,0,0,0.259,0.328,0.417,0.745,7,"9","L","D.Duffy(41)","SEA","Away"
113,113,"Aug 6 (2)","@","KCR","L,1-9",32,31,1,4,1,0,0,1,1,0,9,0,0,0,0,0,1,0,0.258,0.326,0.415,0.742,4,"9","R","J.Junis(77)","SEA","Away"
114,114,"Aug 8","@","OAK","W,7-6",46,41,7,11,1,0,1,7,4,1,4,0,0,1,1,0,0,0,0.258,0.326,0.415,0.741,9,"11","R","K.Graveman(41)","SEA","Away"
115,115,"Aug 9","@","OAK","W,6-3",37,35,6,8,0,0,3,6,2,0,5,0,0,0,0,0,2,0,0.258,0.326,0.415,0.741,4,"9","R","J.Cotton(35)","SEA","Away"
116,116,"Aug 10","","LAA","L,3-6",35,32,3,8,3,0,2,3,3,0,9,0,0,0,0,3,0,0,0.258,0.326,0.416,0.742,5,"11","L","T.Skaggs(65)","SEA","Home"
117,117,"Aug 11","","LAA","L,5-6",36,35,5,10,4,0,2,5,1,0,8,0,0,0,0,1,0,0,0.258,0.326,0.418,0.743,4,"9","R","R.Nolasco(35)","SEA","Home"
118,118,"Aug 12","","LAA","L,3-6",39,36,3,13,1,0,1,3,3,0,7,0,0,0,0,1,1,2,0.259,0.326,0.418,0.745,9,"9","R","J.Ramirez(42)","SEA","Home"
119,119,"Aug 13","","LAA","L,2-4",35,33,2,8,2,0,0,2,1,0,4,0,0,1,0,1,1,0,0.259,0.326,0.417,0.743,6,"11","R","P.Bridwell(61)","SEA","Home"
120,120,"Aug 14","","BAL","L,3-11",36,34,3,8,2,0,2,3,2,0,9,0,0,0,0,0,0,0,0.259,0.325,0.418,0.743,6,"11","R","K.Gausman(62)","SEA","Home"
121,121,"Aug 15","","BAL","W,3-1",34,29,3,7,2,0,0,3,3,0,9,1,1,0,0,0,0,2,0.259,0.326,0.417,0.742,7,"9","L","W.Miley(43)","SEA","Home"
122,122,"Aug 16","","BAL","W,7-6",39,35,7,15,3,0,2,7,2,0,3,2,0,0,0,3,1,0,0.26,0.327,0.419,0.746,8,"11","R","U.Jimenez(24)","SEA","Home"
123,123,"Aug 18","@","TBR","W,7-1",42,39,7,14,6,0,1,7,2,0,5,1,0,0,0,2,0,0,0.261,0.328,0.421,0.748,8,"10","R","A.Pruitt(31)","SEA","Away"
124,124,"Aug 19","@","TBR","W,7-6",43,36,7,10,1,0,2,7,7,0,7,0,0,0,0,0,0,0,0.261,0.328,0.421,0.749,9,"9","R","J.Odorizzi(14)","SEA","Away"
125,125,"Aug 20","@","TBR","L,0-3",31,29,0,3,0,0,0,0,2,0,11,0,0,0,0,0,0,1,0.26,0.327,0.419,0.746,4,"12","L","B.Snell(79)","SEA","Away"
126,126,"Aug 21","@","ATL","W,6-5",40,34,6,9,3,0,0,6,3,1,6,1,2,0,0,0,1,0,0.26,0.327,0.419,0.746,7,"14","R","M.Foltynewicz(28)","SEA","Away"
127,127,"Aug 22","@","ATL","L,0-4",36,30,0,5,2,0,0,0,3,0,6,2,1,0,0,1,0,0,0.26,0.327,0.417,0.744,9,"15","R","L.Sims(68)","SEA","Away"
128,128,"Aug 23","@","ATL","W,9-6",47,41,9,15,6,0,1,9,4,2,10,1,0,1,0,0,1,0,0.261,0.328,0.419,0.747,11,"16","R","R.Dickey(38)","SEA","Away"
129,129,"Aug 25","@","NYY","W,2-1",44,41,2,8,2,0,2,2,3,0,8,0,0,0,0,0,0,0,0.26,0.327,0.419,0.746,9,"11","L","C.Sabathia(68)","SEA","Away"
130,130,"Aug 26","@","NYY","L,3-6",38,34,3,6,1,0,1,3,2,0,12,2,0,0,1,0,1,0,0.259,0.327,0.418,0.744,8,"11","R","S.Gray(74)","SEA","Away"
131,131,"Aug 27","@","NYY","L,1-10",34,33,1,6,1,0,0,1,1,0,11,0,0,0,1,1,0,0,0.259,0.326,0.416,0.742,6,"11","R","M.Tanaka(70)","SEA","Away"
132,132,"Aug 28","@","BAL","L,6-7",38,32,6,8,1,0,2,6,5,0,5,0,1,0,0,2,0,0,0.259,0.326,0.416,0.743,5,"11","R","C.Tillman(35)","SEA","Away"
133,133,"Aug 29","@","BAL","L,0-4",33,30,0,1,0,0,0,0,2,0,12,1,0,0,2,0,0,0,0.257,0.325,0.414,0.739,6,"10","R","D.Bundy(95)","SEA","Away"
134,134,"Aug 30","@","BAL","L,7-8",38,36,7,10,3,0,1,7,2,0,7,0,0,0,0,1,0,0,0.257,0.325,0.414,0.739,4,"11","R","U.Jimenez(24)","SEA","Away"
135,135,"Sep 1","","OAK","W,3-2",33,28,3,8,1,0,1,3,3,0,4,1,0,1,0,1,2,0,0.258,0.325,0.414,0.739,6,"10","L","S.Manaea(48)","SEA","Home"
136,136,"Sep 2","","OAK","W,7-6",41,37,7,10,3,0,4,6,4,1,6,0,0,0,1,0,0,0,0.258,0.325,0.416,0.741,8,"10","R","J.Cotton(31)","SEA","Home"
137,137,"Sep 3","","OAK","W,10-2",45,38,10,17,3,0,3,10,6,0,7,1,0,0,0,1,1,1,0.259,0.327,0.419,0.746,11,"11","R","D.Gossett(35)","SEA","Home"
138,138,"Sep 4","","HOU","L,2-6",35,33,2,7,0,0,1,2,2,0,8,0,0,0,1,2,1,0,0.259,0.326,0.418,0.745,6,"10","L","D.Keuchel(60)","SEA","Home"
139,139,"Sep 5","","HOU","L,1-3",34,33,1,7,1,0,1,1,1,0,11,0,0,0,0,1,0,0,0.259,0.326,0.418,0.744,6,"9","R","J.Verlander(62)","SEA","Home"
140,140,"Sep 6","","HOU","L,3-5",35,32,3,6,0,1,1,3,1,0,7,2,0,0,0,1,0,0,0.258,0.325,0.417,0.743,5,"9","R","L.McCullers(51)","SEA","Home"
141,141,"Sep 8","","LAA","W,4-3",37,35,4,11,2,0,1,4,2,0,10,0,0,0,0,0,0,0,0.258,0.325,0.418,0.743,9,"9","R","R.Nolasco(33)","SEA","Home"
142,142,"Sep 9","","LAA","W,8-1",37,35,8,11,3,1,2,7,2,0,4,0,0,0,0,0,0,0,0.259,0.326,0.419,0.745,5,"12","L","A.Heaney(42)","SEA","Home"
143,143,"Sep 10","","LAA","L,3-5",34,33,3,8,1,1,1,3,1,0,6,0,0,0,0,0,0,1,0.259,0.325,0.419,0.744,4,"9","R","P.Bridwell(51)","SEA","Home"
144,144,"Sep 11","@","TEX","L,3-5",37,34,3,6,2,0,2,3,3,0,11,0,0,0,1,0,1,0,0.258,0.325,0.419,0.744,7,"10","L","C.Hamels(54)","SEA","Away"
145,145,"Sep 12","@","TEX","W,10-3",46,42,10,15,3,0,2,10,4,0,6,0,0,0,0,0,0,0,0.259,0.325,0.42,0.746,9,"12","R","M.Gonzalez(16)","SEA","Away"
146,146,"Sep 13","@","TEX","W,8-1",42,35,8,11,1,0,3,7,6,1,8,0,0,1,0,1,0,0,0.259,0.326,0.422,0.748,7,"12","L","M.Perez(44)","SEA","Away"
147,147,"Sep 14","@","TEX","W,10-4",48,38,10,11,3,0,2,10,9,0,5,1,0,0,0,0,3,0,0.26,0.327,0.422,0.749,11,"13","R","A.Cashner(28)","SEA","Away"
148,148,"Sep 15","@","HOU","L,2-5",36,35,2,9,2,0,0,2,1,0,12,0,0,0,1,2,0,0,0.26,0.327,0.422,0.748,7,"10","R","C.Morton(64)","SEA","Away"
149,149,"Sep 16","@","HOU","L,6-8",39,36,6,10,0,0,2,6,3,0,7,0,0,0,0,1,0,0,0.26,0.327,0.422,0.749,6,"14","L","D.Keuchel(62)","SEA","Away"
150,150,"Sep 17","@","HOU","L,1-7",32,31,1,6,0,0,1,1,1,0,13,0,0,0,0,1,0,0,0.259,0.326,0.421,0.747,4,"10","R","J.Verlander(76)","SEA","Away"
151,151,"Sep 19","","TEX","L,1-3",35,31,1,6,1,0,0,1,3,0,5,1,0,0,0,1,0,0,0.259,0.326,0.42,0.746,7,"12","L","M.Perez(64)","SEA","Home"
152,152,"Sep 20","","TEX","L,6-8",42,36,6,11,2,0,2,5,6,0,4,0,0,0,0,2,0,0,0.259,0.326,0.421,0.747,9,"12","R","A.Cashner(47)","SEA","Home"
153,153,"Sep 21","","TEX","L,2-4",32,30,2,4,0,0,2,2,2,0,8,0,0,0,0,0,0,1,0.259,0.326,0.42,0.746,3,"9","L","C.Hamels(78)","SEA","Home"
154,154,"Sep 22","","CLE","W,3-1",31,28,3,7,1,0,1,2,3,0,7,0,0,0,0,2,0,1,0.259,0.326,0.42,0.746,4,"9","R","T.Bauer(66)","SEA","Home"
155,155,"Sep 23","","CLE","L,4-11",40,35,4,11,2,0,1,4,5,0,11,0,0,0,0,3,1,0,0.259,0.326,0.42,0.746,9,"14","R","C.Carrasco(57)","SEA","Home"
156,156,"Sep 24","","CLE","L,2-4",36,34,2,6,1,0,1,2,2,0,14,0,0,0,2,0,0,0,0.258,0.326,0.419,0.745,7,"10","R","C.Kluber(69)","SEA","Home"
157,157,"Sep 25","@","OAK","W,7-1",37,33,7,7,1,0,4,7,4,0,6,0,0,0,0,1,0,0,0.258,0.325,0.421,0.746,3,"9","R","D.Gossett(25)","SEA","Away"
158,158,"Sep 26","@","OAK","W,6-3",38,34,6,10,1,0,2,6,3,0,5,1,0,0,0,2,1,0,0.258,0.326,0.421,0.747,5,"10","R","D.Mengden(46)","SEA","Away"
159,159,"Sep 27","@","OAK","L,5-6",37,36,5,10,1,0,2,5,1,0,6,0,0,0,0,0,0,1,0.258,0.325,0.421,0.747,5,"12","R","K.Graveman(49)","SEA","Away"
160,160,"Sep 29","@","LAA","L,5-6",40,37,5,10,3,0,3,5,3,2,11,0,0,0,0,0,1,0,0.259,0.325,0.423,0.748,8,"10","L","T.Skaggs(46)","SEA","Away"
161,161,"Sep 30","@","LAA","W,6-4",40,38,6,13,3,0,3,6,2,0,6,0,0,0,0,1,0,0,0.259,0.326,0.424,0.75,7,"9","R","R.Nolasco(51)","SEA","Away"
162,162,"Oct 1","@","LAA","L,2-6",34,32,2,6,1,0,1,2,1,0,5,1,0,0,1,1,0,0,0.259,0.325,0.424,0.749,5,"11","R","P.Bridwell(73)","SEA","Away"
1,1,"Apr 2","@","ARI","L,5-6",41,34,5,11,2,1,2,5,5,0,7,0,0,2,0,0,2,1,0.324,0.39,0.618,1.008,9,"15","R","Z.Greinke(53)","SFG","Away"
2,2,"Apr 4","@","ARI","W,8-4",48,43,8,15,5,0,1,8,4,0,12,0,0,1,2,0,0,0,0.338,0.393,0.571,0.965,13,"15","L","P.Corbin(37)","SFG","Away"
3,3,"Apr 5","@","ARI","L,6-8",39,36,6,10,0,2,1,5,2,0,11,0,0,1,0,0,1,0,0.319,0.367,0.54,0.907,6,"15","R","T.Walker(48)","SFG","Away"
4,4,"Apr 6","@","ARI","L,3-9",36,31,3,4,2,0,1,3,5,0,7,0,0,0,1,0,1,0,0.278,0.341,0.486,0.828,6,"13","L","R.Ray(54)","SFG","Away"
5,5,"Apr 7","@","SDP","L,6-7",35,33,6,8,2,0,2,5,2,0,8,0,0,0,0,2,0,0,0.271,0.332,0.486,0.818,2,"17","R","L.Perdomo(36)","SFG","Away"
6,6,"Apr 8","@","SDP","L,1-2",33,32,1,5,2,0,0,1,1,0,7,0,0,0,0,0,0,0,0.254,0.31,0.445,0.755,5,"10","R","J.Chacin(72)","SFG","Away"
7,7,"Apr 9","@","SDP","W,5-3",39,35,5,8,1,0,2,4,4,0,5,0,0,0,0,0,1,0,0.25,0.31,0.443,0.753,7,"12","L","C.Richard(44)","SFG","Away"
8,8,"Apr 10","","ARI","W,4-1",36,29,4,6,3,0,0,2,4,0,5,1,1,1,0,0,0,0,0.245,0.31,0.429,0.739,8,"13","R","T.Walker(45)","SFG","Home"
9,9,"Apr 11","","ARI","L,3-4",43,36,3,10,3,0,0,3,6,0,11,1,0,0,0,1,1,0,0.249,0.321,0.421,0.742,13,"15","L","R.Ray(69)","SFG","Home"
10,10,"Apr 12","","ARI","W,6-2",40,35,6,9,3,1,0,6,5,1,7,0,0,0,2,0,0,0,0.25,0.324,0.419,0.743,10,"15","R","S.Miller(45)","SFG","Home"
11,11,"Apr 13","","COL","L,1-3",33,29,1,5,0,0,0,1,3,0,5,0,0,1,0,2,0,0,0.244,0.318,0.399,0.717,5,"13","R","J.Gray(56)","SFG","Home"
12,12,"Apr 14","","COL","W,8-2",38,36,8,11,0,0,2,7,2,0,6,0,0,0,0,0,0,0,0.249,0.32,0.406,0.725,6,"13","L","T.Anderson(36)","SFG","Home"
13,13,"Apr 15","","COL","L,0-5",30,29,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0.237,0.306,0.384,0.69,3,"15","R","T.Chatwood(86)","SFG","Home"
14,14,"Apr 16","","COL","L,3-4",33,31,3,7,3,1,0,3,0,0,6,0,0,2,0,1,0,0,0.237,0.3,0.384,0.684,3,"13","R","A.Senzatela(54)","SFG","Home"
15,15,"Apr 18","@","KCR","W,2-1",45,42,2,11,2,0,0,2,3,0,10,0,0,0,0,1,1,0,0.239,0.301,0.378,0.679,10,"10","R","J.Hammel(58)","SFG","Away"
16,16,"Apr 19","@","KCR","L,0-2",31,30,0,4,1,0,0,0,1,0,10,0,0,0,0,1,0,0,0.233,0.294,0.366,0.66,4,"10","L","J.Vargas(78)","SFG","Away"
17,17,"Apr 21","@","COL","L,5-6",41,37,5,11,1,0,1,5,4,0,4,0,0,0,0,1,1,0,0.237,0.298,0.369,0.667,9,"15","R","T.Chatwood(41)","SFG","Away"
18,18,"Apr 22","@","COL","L,3-12",35,32,3,7,2,0,1,3,1,0,6,1,1,0,0,1,0,0,0.236,0.297,0.369,0.666,5,"15","R","A.Senzatela(68)","SFG","Away"
19,19,"Apr 23","@","COL","L,0-8",35,32,0,6,1,0,0,0,3,0,3,0,0,0,0,1,0,0,0.234,0.295,0.361,0.656,8,"14","L","K.Freeland(67)","SFG","Away"
20,20,"Apr 24","","LAD","W,2-1",33,29,2,8,1,0,0,2,3,0,5,0,0,1,0,0,0,1,0.235,0.296,0.359,0.656,7,"15","L","H.Ryu(60)","SFG","Home"
21,21,"Apr 25","","LAD","L,1-2",36,35,1,8,1,0,0,1,1,0,9,0,0,0,0,0,1,0,0.235,0.294,0.354,0.648,8,"17","L","C.Kershaw(67)","SFG","Home"
22,22,"Apr 26","","LAD","W,4-3",37,32,4,6,0,0,2,4,3,0,7,0,1,1,0,1,1,0,0.233,0.292,0.355,0.647,5,"17","L","A.Wood(74)","SFG","Home"
23,23,"Apr 27","","LAD","L,1-5",38,34,1,7,0,0,0,1,4,1,8,0,0,0,0,3,1,0,0.232,0.292,0.348,0.641,7,"17","L","J.Urias(57)","SFG","Home"
24,24,"Apr 28","","SDP","W,4-3",35,32,4,8,1,0,1,3,1,0,7,1,0,1,1,0,0,0,0.233,0.292,0.35,0.641,7,"13","R","L.Perdomo(57)","SFG","Home"
25,25,"Apr 29","","SDP","L,4-12",39,35,4,8,1,0,0,4,4,0,11,0,0,0,0,0,0,0,0.232,0.293,0.346,0.638,8,"16","R","J.Chacin(49)","SFG","Home"
26,26,"Apr 30","","SDP","L,2-5",45,42,2,8,3,0,0,2,1,0,9,1,0,1,0,1,0,0,0.23,0.289,0.342,0.631,7,"17","L","C.Richard(50)","SFG","Home"
27,27,"May 1","@","LAD","W,4-3",34,33,4,8,1,0,2,4,1,0,8,0,0,0,0,2,0,0,0.231,0.289,0.346,0.634,3,"12","L","C.Kershaw(47)","SFG","Away"
28,28,"May 2","@","LAD","L,5-13",40,39,5,12,2,0,0,4,1,0,14,0,0,0,0,0,0,0,0.234,0.29,0.346,0.636,8,"16","L","A.Wood(42)","SFG","Away"
29,29,"May 3","@","LAD","W,4-1",50,39,4,11,3,0,0,4,8,1,10,0,2,1,0,2,0,0,0.236,0.295,0.347,0.641,13,"15","L","J.Urias(56)","SFG","Away"
30,30,"May 5","@","CIN","L,3-13",35,33,3,7,3,0,1,3,2,0,8,0,0,0,1,2,0,0,0.235,0.293,0.348,0.642,5,"17","R","B.Arroyo(51)","SFG","Away"
31,31,"May 6","@","CIN","L,2-14",36,30,2,5,2,0,0,2,5,0,4,0,0,1,1,1,0,0,0.233,0.293,0.345,0.638,7,"16","L","A.Garrett(52)","SFG","Away"
32,32,"May 7","@","CIN","L,0-4",32,30,0,4,2,0,0,0,1,0,5,1,0,0,0,1,0,0,0.23,0.29,0.341,0.631,5,"11","R","S.Feldman(83)","SFG","Away"
33,33,"May 8","@","NYM","L,3-4",35,32,3,5,1,0,2,3,3,0,14,0,0,0,0,0,0,0,0.228,0.288,0.342,0.63,5,"16","R","J.deGrom(60)","SFG","Away"
34,34,"May 9","@","NYM","L,1-6",33,28,1,2,0,0,1,1,4,0,5,1,0,0,0,1,0,0,0.224,0.286,0.338,0.624,5,"11","R","Z.Wheeler(64)","SFG","Away"
35,35,"May 10","@","NYM","W,6-5",43,38,6,11,1,0,1,6,4,0,8,0,0,1,1,0,0,0,0.227,0.288,0.34,0.628,10,"17","L","T.Milone(50)","SFG","Away"
36,36,"May 11","","CIN","L,2-3",38,37,2,11,2,0,2,2,1,0,6,0,0,0,0,1,0,0,0.229,0.289,0.345,0.634,9,"15","R","B.Arroyo(54)","SFG","Home"
37,37,"May 12","","CIN","W,3-2",58,55,3,12,2,0,2,3,1,0,9,0,2,0,0,1,0,1,0.228,0.287,0.346,0.633,6,"20","R","S.Feldman(56)","SFG","Home"
38,38,"May 13","","CIN","W,3-1",31,29,3,6,0,0,2,3,2,0,5,0,0,0,0,1,3,0,0.228,0.286,0.347,0.634,4,"13","R","L.Bonilla(61)","SFG","Home"
39,39,"May 14","","CIN","W,8-3",39,33,8,9,2,1,1,8,4,0,5,1,0,1,1,0,2,0,0.229,0.288,0.351,0.639,7,"13","R","T.Adleman(31)","SFG","Home"
40,40,"May 15","","LAD","W,8-4",37,33,8,10,2,0,1,8,2,0,8,0,1,1,1,0,2,0,0.231,0.289,0.353,0.643,5,"15","R","B.McCarthy(33)","SFG","Home"
41,41,"May 16","","LAD","W,2-1",33,31,2,11,0,0,1,2,0,0,9,1,1,0,0,1,2,2,0.233,0.291,0.355,0.647,7,"12","L","R.Hill(57)","SFG","Home"
42,42,"May 17","","LAD","L,1-6",30,30,1,4,0,0,1,1,0,0,7,0,0,0,0,1,0,0,0.231,0.288,0.353,0.641,2,"14","L","C.Kershaw(76)","SFG","Home"
43,43,"May 19","@","STL","W,6-5",45,37,6,13,2,0,0,6,6,2,7,0,2,0,1,1,1,1,0.234,0.292,0.354,0.646,12,"17","R","M.Wacha(66)","SFG","Away"
44,44,"May 20","@","STL","W,3-1",45,43,3,7,1,0,0,3,1,0,8,0,0,1,0,2,0,0,0.232,0.289,0.349,0.639,3,"16","R","C.Martinez(87)","SFG","Away"
45,45,"May 21","@","STL","L,3-8",37,34,3,7,2,0,2,3,3,0,11,0,0,0,0,0,0,0,0.232,0.289,0.351,0.64,7,"14","R","A.Wainwright(62)","SFG","Away"
46,46,"May 22","@","CHC","W,6-4",40,35,6,9,4,0,3,6,3,0,9,2,0,0,0,1,2,0,0.232,0.29,0.358,0.648,7,"13","R","J.Lackey(37)","SFG","Away"
47,47,"May 23","@","CHC","L,1-4",29,29,1,4,2,0,0,1,0,0,10,0,0,0,0,1,0,1,0.231,0.288,0.355,0.642,1,"12","L","J.Lester(85)","SFG","Away"
48,48,"May 24","@","CHC","L,4-5",38,35,4,8,1,0,2,4,3,0,7,0,0,0,0,0,1,0,0.231,0.288,0.356,0.644,7,"14","R","K.Hendricks(64)","SFG","Away"
